GEO_ID,NAME,S2704_C03_001E,S2704_C03_006E,S2704_C03_002E,S2704_C03_010E,state,county
0500000US51085,"Hanover County, Virginia",28.6,9.5,19.8,2.2,51,085
0500000US51087,"Henrico County, Virginia",31.2,15.1,17.0,2.2,51,087
0500000US51089,"Henry County, Virginia",53.9,28.6,28.7,3.8,51,089
0500000US51091,"Highland County, Virginia",59.8,22.1,38.9,4.0,51,091
0500000US51093,"Isle of Wight County, Virginia",33.5,11.7,20.9,4.7,51,093
0500000US51095,"James City County, Virginia",38.1,10.5,27.3,4.0,51,095
0500000US51097,"King and Queen County, Virginia",46.4,22.9,24.1,2.3,51,097
0500000US51099,"King George County, Virginia",28.1,11.3,15.5,4.9,51,099
0500000US51101,"King William County, Virginia",28.8,11.8,17.3,2.8,51,101
0500000US51103,"Lancaster County, Virginia",54.7,19.8,41.2,2.9,51,103
0500000US51105,"Lee County, Virginia",59.8,34.9,31.5,4.1,51,105
0500000US51107,"Loudoun County, Virginia",17.0,7.0,9.9,1.7,51,107
0500000US51109,"Louisa County, Virginia",41.6,19.5,22.5,4.1,51,109
0500000US51111,"Lunenburg County, Virginia",51.8,26.1,28.2,4.4,51,111
0500000US51113,"Madison County, Virginia",39.4,16.3,25.2,2.4,51,113
0500000US51115,"Mathews County, Virginia",49.6,18.5,32.4,3.5,51,115
0500000US51117,"Mecklenburg County, Virginia",49.2,23.8,29.6,3.2,51,117
0500000US51119,"Middlesex County, Virginia",52.7,18.2,37.7,3.7,51,119
0500000US51121,"Montgomery County, Virginia",23.9,9.2,15.2,2.0,51,121
0500000US51125,"Nelson County, Virginia",47.1,19.1,29.9,2.9,51,125
0500000US51127,"New Kent County, Virginia",28.8,7.8,19.6,3.2,51,127
0500000US51131,"Northampton County, Virginia",50.9,24.1,30.4,2.0,51,131
0500000US51133,"Northumberland County, Virginia",50.3,15.0,38.2,3.1,51,133
0500000US51135,"Nottoway County, Virginia",43.0,24.0,21.9,4.6,51,135
0500000US51137,"Orange County, Virginia",36.3,15.5,21.3,2.5,51,137
0500000US51139,"Page County, Virginia",41.5,19.9,25.0,2.6,51,139
0500000US51141,"Patrick County, Virginia",51.8,23.9,30.8,4.7,51,141
0500000US51143,"Pittsylvania County, Virginia",49.1,24.6,27.4,3.2,51,143
0500000US51145,"Powhatan County, Virginia",28.1,8.2,20.2,2.6,51,145
0500000US51147,"Prince Edward County, Virginia",38.8,22.6,19.3,2.4,51,147
0500000US51149,"Prince George County, Virginia",35.6,16.8,17.7,5.9,51,149
0500000US51153,"Prince William County, Virginia",25.3,12.9,11.2,3.6,51,153
0500000US51155,"Pulaski County, Virginia",44.1,20.2,27.3,3.1,51,155
0500000US51157,"Rappahannock County, Virginia",44.7,18.1,26.7,2.7,51,157
0500000US51159,"Richmond County, Virginia",41.2,19.1,24.3,2.3,51,159
0500000US51161,"Roanoke County, Virginia",36.7,14.2,23.7,3.4,51,161
0500000US51163,"Rockbridge County, Virginia",43.7,16.4,28.0,3.2,51,163
0500000US51165,"Rockingham County, Virginia",34.8,14.6,20.8,2.4,51,165
0500000US51167,"Russell County, Virginia",54.2,28.7,29.4,2.3,51,167
0500000US51169,"Scott County, Virginia",50.9,24.5,30.4,3.3,51,169
0500000US51171,"Shenandoah County, Virginia",43.5,21.5,23.9,3.8,51,171
0500000US51173,"Smyth County, Virginia",51.4,26.6,27.9,3.8,51,173
0500000US51175,"Southampton County, Virginia",45.1,22.5,23.8,5.0,51,175
0500000US51177,"Spotsylvania County, Virginia",31.3,14.5,15.5,3.9,51,177
0500000US51179,"Stafford County, Virginia",24.9,10.0,11.8,5.2,51,179
0500000US51181,"Surry County, Virginia",41.2,14.6,27.8,5.8,51,181
0500000US51183,"Sussex County, Virginia",50.3,29.8,22.3,5.1,51,183
0500000US51185,"Tazewell County, Virginia",54.2,24.7,32.0,3.9,51,185
0500000US51187,"Warren County, Virginia",35.1,18.0,17.9,2.4,51,187
0500000US51191,"Washington County, Virginia",46.0,19.5,28.5,4.2,51,191
0500000US51193,"Westmoreland County, Virginia",50.5,23.4,30.4,4.1,51,193
0500000US51195,"Wise County, Virginia",55.3,31.4,27.3,4.1,51,195
0500000US51197,"Wythe County, Virginia",45.8,22.8,26.6,2.6,51,197
0500000US51199,"York County, Virginia",29.1,8.4,18.4,5.4,51,199
0500000US51510,"Alexandria city, Virginia",24.0,11.7,12.3,2.1,51,510
0500000US51520,"Bristol city, Virginia",47.8,24.8,25.6,4.9,51,520
0500000US51530,"Buena Vista city, Virginia",45.7,27.9,19.9,4.7,51,530
0500000US51540,"Charlottesville city, Virginia",25.7,13.7,13.8,1.6,51,540
0500000US51550,"Chesapeake city, Virginia",31.2,14.4,15.7,4.5,51,550
0500000US51570,"Colonial Heights city, Virginia",40.7,20.1,19.4,5.7,51,570
0500000US51580,"Covington city, Virginia",50.2,23.5,29.1,3.9,51,580
0500000US51590,"Danville city, Virginia",56.4,35.9,24.1,3.9,51,590
0500000US51595,"Emporia city, Virginia",63.7,49.1,19.3,4.4,51,595
0500000US51600,"Fairfax city, Virginia",21.1,8.3,12.1,2.1,51,600
0500000US51610,"Falls Church city, Virginia",18.0,4.3,13.3,1.2,51,610
0500000US51620,"Franklin city, Virginia",51.8,34.2,21.1,2.3,51,620
0500000US51630,"Fredericksburg city, Virginia",29.7,17.2,12.0,2.8,51,630
0500000US51640,"Galax city, Virginia",55.2,34.4,22.9,4.9,51,640
0500000US51650,"Hampton city, Virginia",44.3,23.9,19.2,6.9,51,650
0500000US51660,"Harrisonburg city, Virginia",29.3,19.0,10.5,2.1,51,660
0500000US51670,"Hopewell city, Virginia",53.9,38.5,17.4,3.2,51,670
0500000US51678,"Lexington city, Virginia",25.4,11.3,16.3,1.4,51,678
0500000US51680,"Lynchburg city, Virginia",35.7,22.1,14.6,2.4,51,680
0500000US51683,"Manassas city, Virginia",27.7,16.9,10.4,1.9,51,683
0500000US51685,"Manassas Park city, Virginia",27.9,18.7,9.5,1.4,51,685
0500000US51690,"Martinsville city, Virginia",55.5,36.8,21.0,3.9,51,690
0500000US51700,"Newport News city, Virginia",39.8,24.2,16.3,4.2,51,700
0500000US51710,"Norfolk city, Virginia",39.9,24.3,15.9,5.0,51,710
0500000US51720,"Norton city, Virginia",52.0,31.8,23.7,4.2,51,720
0500000US51730,"Petersburg city, Virginia",54.8,35.8,20.3,6.2,51,730
0500000US51735,"Poquoson city, Virginia",28.9,9.2,20.0,3.1,51,735
0500000US51740,"Portsmouth city, Virginia",47.4,29.3,18.8,5.6,51,740
0500000US51750,"Radford city, Virginia",26.7,14.9,11.9,2.5,51,750
0500000US51760,"Richmond city, Virginia",36.9,23.3,15.6,2.8,51,760
0500000US51770,"Roanoke city, Virginia",46.1,28.9,20.2,3.2,51,770
0500000US51775,"Salem city, Virginia",35.9,16.0,19.9,3.8,51,775
0500000US51790,"Staunton city, Virginia",42.6,21.3,23.9,2.7,51,790
0500000US51800,"Suffolk city, Virginia",36.0,17.4,17.5,5.3,51,800
0500000US51810,"Virginia Beach city, Virginia",30.8,12.7,17.1,4.5,51,810
0500000US51820,"Waynesboro city, Virginia",40.5,21.7,20.6,2.7,51,820
0500000US51830,"Williamsburg city, Virginia",25.9,10.1,17.5,1.8,51,830
0500000US51840,"Winchester city, Virginia",37.1,21.0,18.9,1.8,51,840
0500000US53001,"Adams County, Washington",46.5,36.5,11.2,1.3,53,001
0500000US53003,"Asotin County, Washington",50.4,27.5,26.6,5.2,53,003
0500000US53005,"Benton County, Washington",39.3,24.3,16.7,2.1,53,005
0500000US53007,"Chelan County, Washington",43.3,24.2,21.6,2.8,53,007
0500000US53009,"Clallam County, Washington",54.5,24.7,33.8,3.8,53,009
0500000US53011,"Clark County, Washington",36.3,20.7,17.2,2.7,53,011
0500000US53013,"Columbia County, Washington",50.5,21.8,32.6,5.0,53,013
0500000US53015,"Cowlitz County, Washington",46.1,27.6,22.0,3.4,53,015
0500000US53017,"Douglas County, Washington",42.1,26.0,18.5,1.9,53,017
0500000US53019,"Ferry County, Washington",60.7,32.6,33.9,6.5,53,019
0500000US53021,"Franklin County, Washington",41.9,32.4,11.2,1.3,53,021
0500000US53023,"Garfield County, Washington",58.4,28.4,31.8,4.1,53,023
0500000US53025,"Grant County, Washington",45.5,33.1,15.3,1.6,53,025
0500000US53027,"Grays Harbor County, Washington",52.3,29.1,26.7,3.4,53,027
0500000US53029,"Island County, Washington",44.0,15.7,28.5,5.1,53,029
0500000US53031,"Jefferson County, Washington",58.6,19.5,41.8,5.1,53,031
0500000US53033,"King County, Washington",27.3,15.3,13.9,1.2,53,033
0500000US53035,"Kitsap County, Washington",37.7,17.2,21.3,4.1,53,035
0500000US53037,"Kittitas County, Washington",34.8,17.8,18.5,2.0,53,037
0500000US53039,"Klickitat County, Washington",47.4,22.5,26.7,4.6,53,039
0500000US53041,"Lewis County, Washington",47.7,27.0,24.4,3.1,53,041
0500000US53043,"Lincoln County, Washington",48.6,22.7,27.3,4.2,53,043
0500000US53045,"Mason County, Washington",48.6,26.2,25.5,4.4,53,045
0500000US53047,"Okanogan County, Washington",52.4,31.4,24.4,2.3,53,047
0500000US53049,"Pacific County, Washington",58.6,28.5,35.7,4.7,53,049
0500000US53051,"Pend Oreille County, Washington",58.8,31.4,30.6,4.6,53,051
0500000US53053,"Pierce County, Washington",35.5,20.7,15.8,3.8,53,053
0500000US53055,"San Juan County, Washington",50.0,16.9,35.5,1.5,53,055
0500000US53057,"Skagit County, Washington",44.1,22.3,23.6,2.8,53,057
0500000US53059,"Skamania County, Washington",42.6,19.4,24.2,4.3,53,059
0500000US53061,"Snohomish County, Washington",29.6,16.7,14.9,1.6,53,061
0500000US53063,"Spokane County, Washington",43.4,26.4,19.0,3.2,53,063
0500000US53065,"Stevens County, Washington",53.9,29.8,27.8,4.1,53,065
0500000US53067,"Thurston County, Washington",38.8,19.5,19.9,4.8,53,067
0500000US53069,"Wahkiakum County, Washington",56.1,24.8,34.9,5.0,53,069
0500000US53071,"Walla Walla County, Washington",42.2,24.0,20.9,3.5,53,071
0500000US53073,"Whatcom County, Washington",38.3,21.1,19.5,1.7,53,073
0500000US53075,"Whitman County, Washington",29.5,18.7,12.5,2.0,53,075
0500000US53077,"Yakima County, Washington",48.6,36.0,15.7,1.6,53,077
0500000US54001,"Barbour County, West Virginia",49.5,27.8,24.9,3.9,54,001
0500000US54003,"Berkeley County, West Virginia",36.7,20.6,16.9,3.9,54,003
0500000US54005,"Boone County, West Virginia",56.3,34.0,27.9,4.1,54,005
0500000US54007,"Braxton County, West Virginia",58.6,31.1,28.8,5.9,54,007
0500000US54009,"Brooke County, West Virginia",46.3,23.0,26.8,2.7,54,009
0500000US54011,"Cabell County, West Virginia",46.2,27.2,22.1,3.8,54,011
0500000US54013,"Calhoun County, West Virginia",61.0,34.6,29.3,4.5,54,013
0500000US54015,"Clay County, West Virginia",66.5,44.5,27.5,3.8,54,015
0500000US54017,"Doddridge County, West Virginia",46.7,24.4,27.7,2.9,54,017
0500000US54019,"Fayette County, West Virginia",57.9,35.0,26.5,5.8,54,019
0500000US54021,"Gilmer County, West Virginia",46.2,26.4,22.0,3.1,54,021
0500000US54023,"Grant County, West Virginia",45.2,23.0,26.3,3.1,54,023
0500000US54025,"Greenbrier County, West Virginia",55.2,32.0,27.7,3.9,54,025
0500000US54027,"Hampshire County, West Virginia",46.0,22.8,27.1,3.2,54,027
0500000US54029,"Hancock County, West Virginia",47.9,25.3,25.8,3.1,54,029
0500000US54031,"Hardy County, West Virginia",51.8,28.5,26.7,3.7,54,031
0500000US54033,"Harrison County, West Virginia",44.7,25.3,21.7,3.5,54,033
0500000US54035,"Jackson County, West Virginia",47.2,24.7,25.0,3.0,54,035
0500000US54037,"Jefferson County, West Virginia",33.7,16.0,19.0,3.8,54,037
0500000US54039,"Kanawha County, West Virginia",48.4,27.0,24.7,3.2,54,039
0500000US54041,"Lewis County, West Virginia",51.5,33.9,23.9,3.6,54,041
0500000US54043,"Lincoln County, West Virginia",60.3,40.6,25.7,3.7,54,043
0500000US54045,"Logan County, West Virginia",60.0,36.6,28.1,2.5,54,045
0500000US54047,"McDowell County, West Virginia",72.7,49.1,31.9,2.4,54,047
0500000US54049,"Marion County, West Virginia",42.6,22.9,22.9,3.2,54,049
0500000US54051,"Marshall County, West Virginia",45.4,22.2,27.0,2.2,54,051
0500000US54053,"Mason County, West Virginia",47.1,24.9,24.3,2.9,54,053
0500000US54055,"Mercer County, West Virginia",53.4,30.0,27.6,3.9,54,055
0500000US54057,"Mineral County, West Virginia",45.8,23.8,24.6,3.3,54,057
0500000US54059,"Mingo County, West Virginia",67.2,45.9,28.5,2.8,54,059
0500000US54061,"Monongalia County, West Virginia",30.7,17.2,14.5,2.1,54,061
0500000US54063,"Monroe County, West Virginia",59.0,34.2,27.8,3.5,54,063
0500000US54065,"Morgan County, West Virginia",45.7,21.7,27.1,4.3,54,065
0500000US54067,"Nicholas County, West Virginia",54.9,30.0,29.4,4.9,54,067
0500000US54069,"Ohio County, West Virginia",45.3,24.5,24.8,3.0,54,069
0500000US54071,"Pendleton County, West Virginia",53.0,25.9,31.5,2.6,54,071
0500000US54073,"Pleasants County, West Virginia",44.6,24.2,22.0,5.2,54,073
0500000US54075,"Pocahontas County, West Virginia",62.3,35.7,31.3,4.0,54,075
0500000US54077,"Preston County, West Virginia",45.5,24.1,24.7,3.1,54,077
0500000US54079,"Putnam County, West Virginia",39.5,19.0,21.8,2.7,54,079
0500000US54081,"Raleigh County, West Virginia",55.2,31.1,27.0,5.6,54,081
0500000US54083,"Randolph County, West Virginia",49.5,27.4,25.6,3.7,54,083
0500000US54085,"Ritchie County, West Virginia",56.4,33.2,29.0,3.8,54,085
0500000US54087,"Roane County, West Virginia",57.1,33.7,27.8,3.2,54,087
0500000US54089,"Summers County, West Virginia",63.1,35.1,32.5,4.8,54,089
0500000US54091,"Taylor County, West Virginia",50.6,28.4,25.8,3.7,54,091
0500000US54093,"Tucker County, West Virginia",50.7,23.9,32.0,4.4,54,093
0500000US54095,"Tyler County, West Virginia",55.6,29.9,31.4,3.8,54,095
0500000US54097,"Upshur County, West Virginia",47.8,26.4,24.1,3.7,54,097
0500000US54099,"Wayne County, West Virginia",52.9,29.3,26.9,5.2,54,099
0500000US54101,"Webster County, West Virginia",67.4,45.6,29.0,5.2,54,101
0500000US54103,"Wetzel County, West Virginia",48.4,28.4,25.5,3.5,54,103
0500000US54105,"Wirt County, West Virginia",51.5,25.8,27.3,6.5,54,105
0500000US54107,"Wood County, West Virginia",47.7,27.3,24.6,3.0,54,107
0500000US54109,"Wyoming County, West Virginia",60.4,35.9,30.4,2.4,54,109
0500000US55001,"Adams County, Wisconsin",53.0,22.4,36.6,5.6,55,001
0500000US55003,"Ashland County, Wisconsin",44.9,27.7,23.2,2.7,55,003
0500000US55005,"Barron County, Wisconsin",41.6,19.9,25.4,2.9,55,005
0500000US55007,"Bayfield County, Wisconsin",49.8,21.0,32.2,4.7,55,007
0500000US55009,"Brown County, Wisconsin",33.4,18.2,17.7,2.1,55,009
0500000US55011,"Buffalo County, Wisconsin",39.6,18.0,25.4,4.4,55,011
0500000US55013,"Burnett County, Wisconsin",54.0,24.9,34.5,3.8,55,013
0500000US55015,"Calumet County, Wisconsin",28.1,12.4,17.5,2.0,55,015
0500000US55017,"Chippewa County, Wisconsin",37.1,19.1,21.1,3.2,55,017
0500000US55019,"Clark County, Wisconsin",34.2,19.4,17.6,2.3,55,019
0500000US55021,"Columbia County, Wisconsin",33.0,14.6,20.5,2.7,55,021
0500000US55023,"Crawford County, Wisconsin",44.2,21.1,26.6,3.5,55,023
0500000US55025,"Dane County, Wisconsin",25.0,11.2,15.2,1.5,55,025
0500000US55027,"Dodge County, Wisconsin",34.7,16.8,20.2,2.8,55,027
0500000US55029,"Door County, Wisconsin",44.1,13.6,33.1,3.1,55,029
0500000US55031,"Douglas County, Wisconsin",37.0,18.1,22.0,4.0,55,031
0500000US55033,"Dunn County, Wisconsin",34.8,19.8,17.9,2.5,55,033
0500000US55035,"Eau Claire County, Wisconsin",33.4,17.5,18.2,2.4,55,035
0500000US55037,"Florence County, Wisconsin",45.2,16.8,31.8,7.2,55,037
0500000US55039,"Fond du Lac County, Wisconsin",34.0,15.8,20.9,1.9,55,039
0500000US55041,"Forest County, Wisconsin",47.6,23.8,27.9,5.3,55,041
0500000US55043,"Grant County, Wisconsin",33.1,16.8,18.6,2.2,55,043
0500000US55045,"Green County, Wisconsin",34.3,15.4,20.9,2.3,55,045
0500000US55047,"Green Lake County, Wisconsin",42.0,20.5,25.1,2.7,55,047
0500000US55049,"Iowa County, Wisconsin",32.8,14.1,21.2,2.4,55,049
0500000US55051,"Iron County, Wisconsin",49.9,20.7,33.7,5.2,55,051
0500000US55053,"Jackson County, Wisconsin",44.2,24.5,23.0,4.3,55,053
0500000US55055,"Jefferson County, Wisconsin",32.7,15.2,19.7,2.1,55,055
0500000US55057,"Juneau County, Wisconsin",44.6,24.4,24.9,4.1,55,057
0500000US55059,"Kenosha County, Wisconsin",34.1,19.3,16.6,1.9,55,059
0500000US55061,"Kewaunee County, Wisconsin",35.9,16.0,23.2,2.7,55,061
0500000US55063,"La Crosse County, Wisconsin",30.6,14.2,18.6,2.7,55,063
0500000US55065,"Lafayette County, Wisconsin",35.4,16.3,21.1,2.1,55,065
0500000US55067,"Langlade County, Wisconsin",47.3,23.1,27.3,4.3,55,067
0500000US55069,"Lincoln County, Wisconsin",40.9,19.8,25.4,3.0,55,069
0500000US55071,"Manitowoc County, Wisconsin",38.9,18.7,23.5,2.4,55,071
0500000US55073,"Marathon County, Wisconsin",33.8,16.5,19.9,2.4,55,073
0500000US55075,"Marinette County, Wisconsin",43.9,19.6,27.0,4.1,55,075
0500000US55077,"Marquette County, Wisconsin",47.4,21.3,29.1,5.3,55,077
0500000US55078,"Menominee County, Wisconsin",47.6,31.4,20.5,3.3,55,078
0500000US55079,"Milwaukee County, Wisconsin",40.7,28.0,16.2,1.5,55,079
0500000US55081,"Monroe County, Wisconsin",38.9,21.0,18.8,6.3,55,081
0500000US55083,"Oconto County, Wisconsin",38.0,17.4,23.7,3.2,55,083
0500000US55085,"Oneida County, Wisconsin",44.2,17.1,30.2,4.0,55,085
0500000US55087,"Outagamie County, Wisconsin",28.7,13.5,17.1,2.1,55,087
0500000US55089,"Ozaukee County, Wisconsin",30.4,10.8,21.8,1.2,55,089
0500000US55091,"Pepin County, Wisconsin",40.1,17.6,25.7,2.7,55,091
0500000US55093,"Pierce County, Wisconsin",28.4,13.6,16.7,2.1,55,093
0500000US55095,"Polk County, Wisconsin",38.1,17.4,23.5,3.2,55,095
0500000US55097,"Portage County, Wisconsin",33.3,15.2,19.4,2.9,55,097
0500000US55099,"Price County, Wisconsin",48.3,23.3,29.2,4.5,55,099
0500000US55101,"Racine County, Wisconsin",37.9,21.0,19.4,1.9,55,101
0500000US55103,"Richland County, Wisconsin",41.3,19.8,25.8,3.1,55,103
0500000US55105,"Rock County, Wisconsin",36.0,19.5,18.9,2.1,55,105
0500000US55107,"Rusk County, Wisconsin",50.4,27.7,27.8,4.2,55,107
0500000US55109,"St. Croix County, Wisconsin",25.8,10.6,16.2,2.1,55,109
0500000US55111,"Sauk County, Wisconsin",35.0,16.6,20.1,3.3,55,111
0500000US55113,"Sawyer County, Wisconsin",49.9,23.2,29.8,4.3,55,113
0500000US55115,"Shawano County, Wisconsin",40.0,19.0,23.5,2.8,55,115
0500000US55117,"Sheboygan County, Wisconsin",33.1,15.2,20.1,1.8,55,117
0500000US55119,"Taylor County, Wisconsin",37.1,18.3,21.9,3.1,55,119
0500000US55121,"Trempealeau County, Wisconsin",33.6,17.3,18.2,2.5,55,121
0500000US55123,"Vernon County, Wisconsin",34.2,15.5,21.2,2.6,55,123
0500000US55125,"Vilas County, Wisconsin",48.7,18.6,33.3,4.8,55,125
0500000US55127,"Walworth County, Wisconsin",33.6,15.2,20.2,2.0,55,127
0500000US55129,"Washburn County, Wisconsin",50.2,24.5,29.3,3.7,55,129
0500000US55131,"Washington County, Wisconsin",28.0,10.1,19.8,1.6,55,131
0500000US55133,"Waukesha County, Wisconsin",27.2,8.8,20.1,1.5,55,133
0500000US55135,"Waupaca County, Wisconsin",36.0,16.1,22.2,2.8,55,135
0500000US55137,"Waushara County, Wisconsin",43.8,17.6,29.0,4.0,55,137
0500000US55139,"Winnebago County, Wisconsin",32.9,16.3,18.7,2.2,55,139
0500000US55141,"Wood County, Wisconsin",41.1,21.0,24.3,4.0,55,141
0500000US56001,"Albany County, Wyoming",21.3,7.7,14.1,2.4,56,001
0500000US56003,"Big Horn County, Wyoming",37.8,17.1,22.6,3.4,56,003
0500000US56005,"Campbell County, Wyoming",21.6,9.5,12.6,3.0,56,005
0500000US56007,"Carbon County, Wyoming",31.8,12.8,20.6,2.7,56,007
0500000US56009,"Converse County, Wyoming",31.6,13.6,18.8,4.0,56,009
0500000US56011,"Crook County, Wyoming",31.2,8.5,22.6,4.0,56,011
0500000US56013,"Fremont County, Wyoming",36.0,17.7,21.0,3.3,56,013
0500000US56015,"Goshen County, Wyoming",34.6,11.6,26.2,5.0,56,015
0500000US56017,"Hot Springs County, Wyoming",43.7,16.7,29.9,4.9,56,017
0500000US56019,"Johnson County, Wyoming",39.9,11.1,29.0,4.1,56,019
0500000US56021,"Laramie County, Wyoming",31.4,12.0,19.0,5.3,56,021
0500000US56023,"Lincoln County, Wyoming",29.0,9.6,20.5,3.5,56,023
0500000US56025,"Natrona County, Wyoming",29.8,13.2,17.6,2.9,56,025
0500000US56027,"Niobrara County, Wyoming",43.1,13.0,34.0,1.4,56,027
0500000US56029,"Park County, Wyoming",36.3,13.0,25.1,3.6,56,029
0500000US56031,"Platte County, Wyoming",41.5,15.9,28.4,3.2,56,031
0500000US56033,"Sheridan County, Wyoming",33.5,11.6,23.6,5.1,56,033
0500000US56035,"Sublette County, Wyoming",29.1,3.9,24.1,5.6,56,035
0500000US56037,"Sweetwater County, Wyoming",26.9,12.0,16.2,3.1,56,037
0500000US56039,"Teton County, Wyoming",22.7,5.1,17.2,1.1,56,039
0500000US56041,"Uinta County, Wyoming",28.6,12.4,17.7,2.3,56,041
0500000US56043,"Washakie County, Wyoming",34.0,12.8,23.8,3.3,56,043
0500000US56045,"Weston County, Wyoming",33.1,9.3,22.9,6.8,56,045
0500000US72001,"Adjuntas Municipio, Puerto Rico",80.1,68.8,25.8,0.3,72,001
0500000US72003,"Aguada Municipio, Puerto Rico",69.7,56.9,27.7,1.6,72,003
0500000US72005,"Aguadilla Municipio, Puerto Rico",69.1,50.3,27.8,2.3,72,005
0500000US72007,"Aguas Buenas Municipio, Puerto Rico",70.3,57.3,24.7,1.4,72,007
0500000US72009,"Aibonito Municipio, Puerto Rico",69.9,48.5,31.8,1.9,72,009
0500000US72011,"Añasco Municipio, Puerto Rico",64.7,51.7,27.8,1.6,72,011
0500000US72013,"Arecibo Municipio, Puerto Rico",64.5,44.6,28.5,1.4,72,013
0500000US72015,"Arroyo Municipio, Puerto Rico",73.9,67.9,25.6,0.6,72,015
0500000US72017,"Barceloneta Municipio, Puerto Rico",64.2,47.4,27.6,1.0,72,017
0500000US72019,"Barranquitas Municipio, Puerto Rico",75.3,65.7,23.1,0.8,72,019
0500000US72021,"Bayamón Municipio, Puerto Rico",55.6,37.9,26.2,1.9,72,021
0500000US72023,"Cabo Rojo Municipio, Puerto Rico",66.3,50.3,27.7,1.9,72,023
0500000US72025,"Caguas Municipio, Puerto Rico",56.8,42.0,24.8,1.6,72,025
0500000US72027,"Camuy Municipio, Puerto Rico",71.7,59.2,29.1,0.7,72,027
0500000US72029,"Canóvanas Municipio, Puerto Rico",54.7,41.8,22.2,1.6,72,029
0500000US72031,"Carolina Municipio, Puerto Rico",51.1,31.8,26.3,2.3,72,031
0500000US72033,"Cataño Municipio, Puerto Rico",61.8,41.2,25.3,1.3,72,033
0500000US72035,"Cayey Municipio, Puerto Rico",58.9,38.7,25.3,1.6,72,035
0500000US72037,"Ceiba Municipio, Puerto Rico",68.0,53.9,29.5,2.5,72,037
0500000US72039,"Ciales Municipio, Puerto Rico",80.4,66.8,31.3,0.5,72,039
0500000US72041,"Cidra Municipio, Puerto Rico",58.8,41.2,22.9,0.7,72,041
0500000US72043,"Coamo Municipio, Puerto Rico",71.4,53.4,25.9,1.4,72,043
0500000US72045,"Comerío Municipio, Puerto Rico",74.4,64.3,27.0,1.4,72,045
