GEO_ID,NAME,B27010_001E,B27010_002E,B27010_018E,B27010_034E,B27010_051E,B27010_007E,B27010_013E,B27010_023E,B27010_029E,B27010_039E,B27010_046E,B27010_062E,state,county,tract,block group,GEO_ID_2,GEO_ID_2
1500000US150010201001,Block Group 1; Census Tract 201; Hawaii County; Hawaii,1505,404,294,541,266,269,0,82,0,179,6,81,15,001,020100,1,1500000US150010201001,1500000US150010201002
1500000US150030089451,Block Group 1; Census Tract 89.45; Honolulu County; Hawaii,1600,598,321,460,221,105,0,63,0,54,5,13,15,003,008945,1,1500000US150030089451,1500000US150030089451
1500000US150030089461,Block Group 1; Census Tract 89.46; Honolulu County; Hawaii,1130,177,226,478,249,0,0,0,0,55,0,0,15,003,008946,1,1500000US150030089461,1500000US150030089463
1500000US150030089462,Block Group 2; Census Tract 89.46; Honolulu County; Hawaii,743,98,231,252,162,24,0,19,0,2,0,0,15,003,008946,2,1500000US150030089462,1500000US150030089461
1500000US150030089463,Block Group 3; Census Tract 89.46; Honolulu County; Hawaii,934,133,197,377,227,0,0,8,0,0,0,0,15,003,008946,3,1500000US150030089463,1500000US150030089462
1500000US150030089471,Block Group 1; Census Tract 89.47; Honolulu County; Hawaii,1438,274,259,566,339,0,0,15,0,7,0,12,15,003,008947,1,1500000US150030089471,1500000US150030089471
1500000US150030089481,Block Group 1; Census Tract 89.48; Honolulu County; Hawaii,987,140,104,489,254,34,0,11,0,6,30,0,15,003,008948,1,1500000US150030089481,1500000US150030089481
1500000US150030089482,Block Group 2; Census Tract 89.48; Honolulu County; Hawaii,594,103,94,198,199,0,0,0,0,12,0,8,15,003,008948,2,1500000US150030089482,1500000US150030089482
1500000US150030089483,Block Group 3; Census Tract 89.48; Honolulu County; Hawaii,966,134,243,325,264,30,0,0,0,34,0,0,15,003,008948,3,1500000US150030089483,1500000US150030089483
1500000US150030089491,Block Group 1; Census Tract 89.49; Honolulu County; Hawaii,1954,374,188,1004,388,36,0,0,0,0,0,0,15,003,008949,1,1500000US150030089491,1500000US150030089491
1500000US150030089501,Block Group 1; Census Tract 89.50; Honolulu County; Hawaii,1677,317,307,789,264,0,0,0,0,0,0,46,15,003,008950,1,1500000US150030089501,1500000US150030089501
1500000US150030089511,Block Group 1; Census Tract 89.51; Honolulu County; Hawaii,1041,144,172,435,290,0,0,9,0,22,0,20,15,003,008951,1,1500000US150030089511,1500000US150030089512
1500000US150030089512,Block Group 2; Census Tract 89.51; Honolulu County; Hawaii,931,172,148,477,134,22,0,8,0,36,0,0,15,003,008951,2,1500000US150030089512,1500000US150030089511
1500000US150030089521,Block Group 1; Census Tract 89.52; Honolulu County; Hawaii,1447,362,434,487,164,16,0,17,0,13,0,0,15,003,008952,1,1500000US150030089521,1500000US150030089523
1500000US150030089522,Block Group 2; Census Tract 89.52; Honolulu County; Hawaii,1917,308,434,758,417,84,0,62,0,0,0,28,15,003,008952,2,1500000US150030089522,1500000US150030089521
1500000US150030089523,Block Group 3; Census Tract 89.52; Honolulu County; Hawaii,2048,382,547,901,218,65,0,18,0,29,0,0,15,003,008952,3,1500000US150030089523,1500000US150030089522
1500000US150030090001,Block Group 1; Census Tract 90; Honolulu County; Hawaii,636,372,210,54,0,0,0,0,0,0,0,0,15,003,009000,1,1500000US150030090001,1500000US150030090001
1500000US150030090002,Block Group 2; Census Tract 90; Honolulu County; Hawaii,612,233,153,221,5,0,0,0,0,0,0,0,15,003,009000,2,1500000US150030090002,1500000US150030090002
1500000US150030091001,Block Group 1; Census Tract 91; Honolulu County; Hawaii,844,168,214,278,184,76,0,20,0,21,0,12,15,003,009100,1,1500000US150030091001,1500000US150030091001
1500000US150030091002,Block Group 2; Census Tract 91; Honolulu County; Hawaii,1937,456,364,664,453,121,0,23,0,52,11,50,15,003,009100,2,1500000US150030091002,1500000US150030091002
1500000US150030091003,Block Group 3; Census Tract 91; Honolulu County; Hawaii,1445,398,206,470,371,235,0,69,0,98,15,21,15,003,009100,3,1500000US150030091003,1500000US150030091003
1500000US150030092011,Block Group 1; Census Tract 92.01; Honolulu County; Hawaii,849,288,112,337,112,0,0,0,0,6,1,0,15,003,009201,1,1500000US150030092011,1500000US150030092011
1500000US150030092012,Block Group 2; Census Tract 92.01; Honolulu County; Hawaii,1370,362,166,542,300,109,0,35,0,48,0,0,15,003,009201,2,1500000US150030092012,1500000US150030092013
1500000US150030092013,Block Group 3; Census Tract 92.01; Honolulu County; Hawaii,706,274,22,243,167,20,0,0,0,10,0,0,15,003,009201,3,1500000US150030092013,1500000US150030092012
1500000US150030092021,Block Group 1; Census Tract 92.02; Honolulu County; Hawaii,511,8,100,144,259,8,0,0,0,7,0,3,15,003,009202,1,1500000US150030092021,1500000US150030092021
1500000US150030092022,Block Group 2; Census Tract 92.02; Honolulu County; Hawaii,1963,730,158,810,265,108,0,0,0,108,0,6,15,003,009202,2,1500000US150030092022,1500000US150030092022
1500000US150030092031,Block Group 1; Census Tract 92.03; Honolulu County; Hawaii,2268,531,307,1104,326,205,0,54,0,53,0,0,15,003,009203,1,1500000US150030092031,1500000US150030092031
1500000US150030093011,Block Group 1; Census Tract 93.01; Honolulu County; Hawaii,1508,395,404,588,121,183,0,117,0,112,7,11,15,003,009301,1,1500000US150030093011,1500000US150030093022
1500000US150030093021,Block Group 1; Census Tract 93.02; Honolulu County; Hawaii,1391,246,496,378,271,47,0,23,0,31,10,27,15,003,009302,1,1500000US150030093021,1500000US150030094011
1500000US150030093022,Block Group 2; Census Tract 93.02; Honolulu County; Hawaii,474,41,28,157,248,9,0,0,0,46,0,39,15,003,009302,2,1500000US150030093022,1500000US150030093011
1500000US150030093023,Block Group 3; Census Tract 93.02; Honolulu County; Hawaii,1562,293,351,559,359,172,0,48,0,95,7,11,15,003,009302,3,1500000US150030093023,1500000US150030093021
1500000US150030094011,Block Group 1; Census Tract 94.01; Honolulu County; Hawaii,1269,133,259,630,247,0,0,5,0,121,20,0,15,003,009401,1,1500000US150030094011,1500000US150030093023
1500000US150030094021,Block Group 1; Census Tract 94.02; Honolulu County; Hawaii,1331,432,196,613,90,340,0,37,0,93,50,18,15,003,009402,1,1500000US150030094021,1500000US150030094021
1500000US150030094022,Block Group 2; Census Tract 94.02; Honolulu County; Hawaii,987,158,143,305,381,93,0,22,2,71,0,23,15,003,009402,2,1500000US150030094022,1500000US150030094022
1500000US150030094023,Block Group 3; Census Tract 94.02; Honolulu County; Hawaii,906,341,259,164,142,191,54,173,0,69,14,0,15,003,009402,3,1500000US150030094023,1500000US150030094023
1500000US150030095071,Block Group 1; Census Tract 95.07; Honolulu County; Hawaii,456,210,153,93,0,5,0,9,0,13,0,0,15,003,009507,1,1500000US150030095071,1500000US150030095071
1500000US150030095072,Block Group 2; Census Tract 95.07; Honolulu County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,003,009507,2,1500000US150030095072,1500000US150030095072
1500000US150030095081,Block Group 1; Census Tract 95.08; Honolulu County; Hawaii,927,584,271,72,0,0,0,0,0,0,0,0,15,003,009508,1,1500000US150030095081,1500000US150030095081
1500000US150030095091,Block Group 1; Census Tract 95.09; Honolulu County; Hawaii,1011,670,311,30,0,0,0,0,0,0,0,0,15,003,009509,1,1500000US150030095091,1500000US150030095092
1500000US150030095092,Block Group 2; Census Tract 95.09; Honolulu County; Hawaii,1464,860,370,190,44,26,0,0,0,10,0,0,15,003,009509,2,1500000US150030095092,1500000US150030095101
1500000US150030095101,Block Group 1; Census Tract 95.10; Honolulu County; Hawaii,693,424,212,57,0,12,0,0,0,0,0,0,15,003,009510,1,1500000US150030095101,1500000US150030095111
1500000US150030095102,Block Group 2; Census Tract 95.10; Honolulu County; Hawaii,244,97,140,7,0,0,0,16,0,0,0,0,15,003,009510,2,1500000US150030095102,1500000US150030095112
1500000US150030095111,Block Group 1; Census Tract 95.11; Honolulu County; Hawaii,1093,646,411,36,0,36,0,0,0,0,0,0,15,003,009511,1,1500000US150030095111,1500000US150030095121
1500000US150030095112,Block Group 2; Census Tract 95.11; Honolulu County; Hawaii,1108,586,440,82,0,18,0,13,0,9,0,0,15,003,009511,2,1500000US150030095112,1500000US150030095122
1500000US150030095121,Block Group 1; Census Tract 95.12; Honolulu County; Hawaii,966,513,243,191,19,24,0,17,0,3,0,0,15,003,009512,1,1500000US150030095121,1500000US150030095123
1500000US150030095122,Block Group 2; Census Tract 95.12; Honolulu County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,003,009512,2,1500000US150030095122,1500000US150030096081
1500000US150030095123,Block Group 3; Census Tract 95.12; Honolulu County; Hawaii,400,227,141,32,0,0,0,0,0,0,0,0,15,003,009512,3,1500000US150030095123,1500000US150030096082
1500000US150030096081,Block Group 1; Census Tract 96.08; Honolulu County; Hawaii,1048,171,270,413,194,0,0,96,0,0,0,28,15,003,009608,1,1500000US150030096081,1500000US150030096083
1500000US150030096082,Block Group 2; Census Tract 96.08; Honolulu County; Hawaii,825,231,188,286,120,146,0,51,0,59,0,12,15,003,009608,2,1500000US150030096082,1500000US150030096084
1500000US150030096083,Block Group 3; Census Tract 96.08; Honolulu County; Hawaii,1890,793,169,756,172,420,0,98,0,255,48,34,15,003,009608,3,1500000US150030096083,1500000US150030096091
1500000US150030096084,Block Group 4; Census Tract 96.08; Honolulu County; Hawaii,1538,459,417,483,179,212,0,231,0,67,24,13,15,003,009608,4,1500000US150030096084,1500000US150030096092
1500000US150030096091,Block Group 1; Census Tract 96.09; Honolulu County; Hawaii,2769,1583,266,813,107,545,0,24,0,0,0,11,15,003,009609,1,1500000US150030096091,1500000US150030096093
1500000US150030096092,Block Group 2; Census Tract 96.09; Honolulu County; Hawaii,762,170,200,329,63,18,0,19,0,0,0,0,15,003,009609,2,1500000US150030096092,1500000US150030096105
1500000US150030096093,Block Group 3; Census Tract 96.09; Honolulu County; Hawaii,2227,920,411,831,65,442,0,81,0,88,0,0,15,003,009609,3,1500000US150030096093,1500000US150030095091
1500000US150030096101,Block Group 1; Census Tract 96.10; Honolulu County; Hawaii,1076,617,159,257,43,545,0,36,0,135,0,0,15,003,009610,1,1500000US150030096101,1500000US150030095102
1500000US150030096102,Block Group 2; Census Tract 96.10; Honolulu County; Hawaii,2152,717,587,496,352,291,0,44,0,34,0,17,15,003,009610,2,1500000US150030096102,1500000US150030096103
1500000US150030096103,Block Group 3; Census Tract 96.10; Honolulu County; Hawaii,428,0,69,247,112,0,0,20,0,27,11,0,15,003,009610,3,1500000US150030096103,1500000US150030096101
1500000US150030096104,Block Group 4; Census Tract 96.10; Honolulu County; Hawaii,752,147,189,252,164,110,0,136,0,0,0,89,15,003,009610,4,1500000US150030096104,1500000US150030096102
1500000US150030096105,Block Group 5; Census Tract 96.10; Honolulu County; Hawaii,2355,753,385,917,300,263,0,227,12,185,20,12,15,003,009610,5,1500000US150030096105,1500000US150030096104
1500000US150030097041,Block Group 1; Census Tract 97.04; Honolulu County; Hawaii,1647,449,380,583,235,253,0,95,0,179,1,47,15,003,009704,1,1500000US150030097041,1500000US150030097041
1500000US150030097042,Block Group 2; Census Tract 97.04; Honolulu County; Hawaii,1419,489,309,506,115,259,0,92,0,66,13,2,15,003,009704,2,1500000US150030097042,1500000US150030097042
1500000US150030097051,Block Group 1; Census Tract 97.05; Honolulu County; Hawaii,696,113,45,340,198,15,0,31,0,14,0,7,15,003,009705,1,1500000US150030097051,1500000US150030097051
1500000US150030097052,Block Group 2; Census Tract 97.05; Honolulu County; Hawaii,925,237,238,327,123,65,0,23,0,40,0,10,15,003,009705,2,1500000US150030097052,1500000US150030097052
1500000US150030097053,Block Group 3; Census Tract 97.05; Honolulu County; Hawaii,1069,347,138,534,50,225,0,37,0,148,0,19,15,003,009705,3,1500000US150030097053,1500000US150030097053
1500000US150030097061,Block Group 1; Census Tract 97.06; Honolulu County; Hawaii,996,336,145,329,186,157,3,30,0,64,3,25,15,003,009706,1,1500000US150030097061,1500000US150030097061
1500000US150030097062,Block Group 2; Census Tract 97.06; Honolulu County; Hawaii,964,389,160,263,152,236,0,146,0,74,7,0,15,003,009706,2,1500000US150030097062,1500000US150030097062
1500000US150030097063,Block Group 3; Census Tract 97.06; Honolulu County; Hawaii,1522,446,338,498,240,248,0,93,0,85,3,26,15,003,009706,3,1500000US150030097063,1500000US150030097063
1500000US150030097071,Block Group 1; Census Tract 97.07; Honolulu County; Hawaii,2042,646,348,736,312,521,0,124,8,307,58,50,15,003,009707,1,1500000US150030097071,1500000US150030097072
1500000US150030097072,Block Group 2; Census Tract 97.07; Honolulu County; Hawaii,855,148,75,429,203,124,0,0,0,81,8,62,15,003,009707,2,1500000US150030097072,1500000US150030097073
1500000US150030097073,Block Group 3; Census Tract 97.07; Honolulu County; Hawaii,2095,660,241,973,221,256,0,114,0,264,25,40,15,003,009707,3,1500000US150030097073,1500000US150030098011
1500000US150030097074,Block Group 4; Census Tract 97.07; Honolulu County; Hawaii,1226,201,321,436,268,38,0,44,0,169,0,0,15,003,009707,4,1500000US150030097074,1500000US150030098012
1500000US150030098011,Block Group 1; Census Tract 98.01; Honolulu County; Hawaii,558,108,53,245,152,65,0,10,0,5,0,20,15,003,009801,1,1500000US150030098011,1500000US150030098032
1500000US150030098012,Block Group 2; Census Tract 98.01; Honolulu County; Hawaii,1856,350,292,907,307,143,0,65,22,203,56,41,15,003,009801,2,1500000US150030098012,1500000US150030098033
1500000US150030098031,Block Group 1; Census Tract 98.03; Honolulu County; Hawaii,1492,553,326,351,262,474,0,285,0,88,0,123,15,003,009803,1,1500000US150030098031,1500000US150030098041
1500000US150030098032,Block Group 2; Census Tract 98.03; Honolulu County; Hawaii,788,213,166,325,84,71,0,31,0,25,0,12,15,003,009803,2,1500000US150030098032,1500000US150030097071
1500000US150030098033,Block Group 3; Census Tract 98.03; Honolulu County; Hawaii,1172,396,313,372,91,292,0,100,0,113,12,25,15,003,009803,3,1500000US150030098033,1500000US150030097074
1500000US150030098041,Block Group 1; Census Tract 98.04; Honolulu County; Hawaii,685,293,125,210,57,165,0,50,0,20,0,0,15,003,009804,1,1500000US150030098041,1500000US150030098031
1500000US150030098042,Block Group 2; Census Tract 98.04; Honolulu County; Hawaii,1568,570,350,376,272,442,0,92,0,157,42,151,15,003,009804,2,1500000US150030098042,1500000US150030098043
1500000US150030098043,Block Group 3; Census Tract 98.04; Honolulu County; Hawaii,983,295,123,437,128,140,0,38,0,131,6,17,15,003,009804,3,1500000US150030098043,1500000US150030099023
1500000US150030099021,Block Group 1; Census Tract 99.02; Honolulu County; Hawaii,400,63,28,204,105,16,0,0,0,51,14,0,15,003,009902,1,1500000US150030099021,1500000US150030099024
1500000US150030099022,Block Group 2; Census Tract 99.02; Honolulu County; Hawaii,1323,225,238,563,297,118,0,95,0,183,0,8,15,003,009902,2,1500000US150030099022,1500000US150030098042
1500000US150030099023,Block Group 3; Census Tract 99.02; Honolulu County; Hawaii,1282,270,310,442,260,43,0,75,0,54,17,17,15,003,009902,3,1500000US150030099023,1500000US150030099021
1500000US150030099024,Block Group 4; Census Tract 99.02; Honolulu County; Hawaii,622,172,94,217,139,0,0,0,0,0,0,6,15,003,009902,4,1500000US150030099024,1500000US150030099022
1500000US150030099051,Block Group 1; Census Tract 99.05; Honolulu County; Hawaii,768,152,112,227,277,82,0,28,0,20,0,42,15,003,009905,1,1500000US150030099051,1500000US150030099052
1500000US150030099052,Block Group 2; Census Tract 99.05; Honolulu County; Hawaii,844,118,164,460,102,74,0,7,0,46,0,35,15,003,009905,2,1500000US150030099052,1500000US150030099062
1500000US150030099053,Block Group 3; Census Tract 99.05; Honolulu County; Hawaii,1292,248,167,579,298,84,0,52,0,26,0,45,15,003,009905,3,1500000US150030099053,1500000US150030099063
1500000US150030099061,Block Group 1; Census Tract 99.06; Honolulu County; Hawaii,1109,184,215,484,226,66,0,35,0,63,6,23,15,003,009906,1,1500000US150030099061,1500000US150030099051
1500000US150030099062,Block Group 2; Census Tract 99.06; Honolulu County; Hawaii,554,90,75,271,118,14,0,2,0,12,0,8,15,003,009906,2,1500000US150030099062,1500000US150030099053
1500000US150030099063,Block Group 3; Census Tract 99.06; Honolulu County; Hawaii,11,0,11,0,0,0,0,0,0,0,0,0,15,003,009906,3,1500000US150030099063,1500000US150030099061
1500000US150030100001,Block Group 1; Census Tract 100; Honolulu County; Hawaii,1087,130,149,485,323,50,0,16,0,91,0,51,15,003,010000,1,1500000US150030100001,1500000US150030100002
1500000US150030100002,Block Group 2; Census Tract 100; Honolulu County; Hawaii,498,184,207,46,61,0,0,0,0,0,0,0,15,003,010000,2,1500000US150030100002,1500000US150030100001
1500000US150030100003,Block Group 3; Census Tract 100; Honolulu County; Hawaii,1596,885,471,220,20,0,0,21,0,0,0,0,15,003,010000,3,1500000US150030100003,1500000US150030100003
1500000US150030101011,Block Group 1; Census Tract 101.01; Honolulu County; Hawaii,1077,215,355,300,207,98,0,36,0,51,14,0,15,003,010101,1,1500000US150030101011,1500000US150030101012
1500000US150030101012,Block Group 2; Census Tract 101.01; Honolulu County; Hawaii,1206,120,410,361,315,17,0,46,0,85,0,51,15,003,010101,2,1500000US150030101012,1500000US150030101011
1500000US150030101021,Block Group 1; Census Tract 101.02; Honolulu County; Hawaii,1988,416,357,612,603,0,0,62,0,0,0,51,15,003,010102,1,1500000US150030101021,1500000US150030101021
1500000US150030101022,Block Group 2; Census Tract 101.02; Honolulu County; Hawaii,791,290,53,355,93,142,0,18,0,106,0,0,15,003,010102,2,1500000US150030101022,1500000US150030101022
1500000US150030101031,Block Group 1; Census Tract 101.03; Honolulu County; Hawaii,364,60,24,179,101,41,0,2,0,30,0,0,15,003,010103,1,1500000US150030101031,1500000US150030101031
1500000US150030101032,Block Group 2; Census Tract 101.03; Honolulu County; Hawaii,2402,964,498,719,221,403,0,142,4,74,0,36,15,003,010103,2,1500000US150030101032,1500000US150030101032
1500000US150030102021,Block Group 1; Census Tract 102.02; Honolulu County; Hawaii,2324,512,1348,383,81,33,0,38,0,35,0,0,15,003,010202,1,1500000US150030102021,1500000US150030102021
1500000US150030102022,Block Group 2; Census Tract 102.02; Honolulu County; Hawaii,741,297,111,252,81,114,0,22,0,55,0,0,15,003,010202,2,1500000US150030102022,1500000US150030102024
1500000US150030102023,Block Group 3; Census Tract 102.02; Honolulu County; Hawaii,2349,723,697,764,165,214,7,37,0,84,7,0,15,003,010202,3,1500000US150030102023,1500000US150030102022
1500000US150030102024,Block Group 4; Census Tract 102.02; Honolulu County; Hawaii,1390,451,496,286,157,98,0,26,0,56,0,0,15,003,010202,4,1500000US150030102024,1500000US150030102023
1500000US150030102031,Block Group 1; Census Tract 102.03; Honolulu County; Hawaii,839,187,184,309,159,31,0,0,0,33,0,7,15,003,010203,1,1500000US150030102031,1500000US150030102031
